"Row","Col","Sample","Plate"
"D","4","E1714","E1687-E1782"
"E","4","E1715","E1687-E1782"
"F","4","E1716","E1687-E1782"
"G","4","E1717","E1687-E1782"
"H","4","E1718","E1687-E1782"
"A","5","E1719","E1687-E1782"
"B","5","E1720","E1687-E1782"
"C","5","E1721","E1687-E1782"
"D","5","E1722","E1687-E1782"
"E","5","E1723","E1687-E1782"
"F","5","E1724","E1687-E1782"
"G","5","E1725","E1687-E1782"
"H","5","E1726","E1687-E1782"
"A","6","E1727","E1687-E1782"
"B","6","E1728","E1687-E1782"
"C","6","E1729","E1687-E1782"
"D","6","E1730","E1687-E1782"
"E","6","E1731","E1687-E1782"
"F","6","E1732","E1687-E1782"
"G","6","E1733","E1687-E1782"
"H","6","E1734","E1687-E1782"
"A","7","E1735","E1687-E1782"
"B","7","E1736","E1687-E1782"
"C","7","E1737","E1687-E1782"
"D","7","E1738","E1687-E1782"
"E","7","E1739","E1687-E1782"
"F","7","E1740","E1687-E1782"
"G","7","E1741","E1687-E1782"
"H","7","E1742","E1687-E1782"
"A","8","E1743","E1687-E1782"
"B","8","E1744","E1687-E1782"
"C","8","E1745","E1687-E1782"
"D","8","E1746","E1687-E1782"
"E","8","E1747","E1687-E1782"
"F","8","E1748","E1687-E1782"
"G","8","E1749","E1687-E1782"
"H","8","E1750","E1687-E1782"
"A","9","E1751","E1687-E1782"
"B","9","E1752","E1687-E1782"
"C","9","E1753","E1687-E1782"
"D","9","E1754","E1687-E1782"
"E","9","E1755","E1687-E1782"
"F","9","E1756","E1687-E1782"
"G","9","E1757","E1687-E1782"
"H","9","E1758","E1687-E1782"
"A","10","E1759","E1687-E1782"
"B","10","E1760","E1687-E1782"
"C","10","E1761","E1687-E1782"
"D","10","E1762","E1687-E1782"
"E","10","E1763","E1687-E1782"
"F","10","E1764","E1687-E1782"
"G","10","E1765","E1687-E1782"
"H","10","E1766","E1687-E1782"
"A","11","E1767","E1687-E1782"
"B","11","E1768","E1687-E1782"
"C","11","E1769","E1687-E1782"
"D","11","E1770","E1687-E1782"
"E","11","E1771","E1687-E1782"
"F","11","E1772","E1687-E1782"
"G","11","E1773","E1687-E1782"
"H","11","E1774","E1687-E1782"
"A","12","E1775","E1687-E1782"
"B","12","E1776","E1687-E1782"
"C","12","E1777","E1687-E1782"
"D","12","E1778","E1687-E1782"
"E","12","E1779","E1687-E1782"
"F","12","E1780","E1687-E1782"
"G","12","E1781","E1687-E1782"
"H","12","E1782","E1687-E1782"
"A","1","E1783","E1783-E1878"
"B","1","E1784","E1783-E1878"
"C","1","E1785","E1783-E1878"
"D","1","E1786","E1783-E1878"
"E","1","E1787","E1783-E1878"
"F","1","E1788","E1783-E1878"
"G","1","E1789","E1783-E1878"
"H","1","E1790","E1783-E1878"
"A","2","E1791","E1783-E1878"
"B","2","E1792","E1783-E1878"
"C","2","E1793","E1783-E1878"
"D","2","E1794","E1783-E1878"
"E","2","E1795","E1783-E1878"
"F","2","E1796","E1783-E1878"
"G","2","E1797","E1783-E1878"
"H","2","E1798","E1783-E1878"
"A","3","E1799","E1783-E1878"
"B","3","E1800","E1783-E1878"
"C","3","E1801","E1783-E1878"
"D","3","E1802","E1783-E1878"
"E","3","E1803","E1783-E1878"
"F","3","E1804","E1783-E1878"
"G","3","E1805","E1783-E1878"
"H","3","E1806","E1783-E1878"
"A","4","E1807","E1783-E1878"
"B","4","E1808","E1783-E1878"
"C","4","E1809","E1783-E1878"
"D","4","E1810","E1783-E1878"
"E","4","E1811","E1783-E1878"
"F","4","E1812","E1783-E1878"
"G","4","E1813","E1783-E1878"
"H","4","E1814","E1783-E1878"
"A","5","E1815","E1783-E1878"
"B","5","E1816","E1783-E1878"
"C","5","E1817","E1783-E1878"
"D","5","E1818","E1783-E1878"
"E","5","E1819","E1783-E1878"
"F","5","E1820","E1783-E1878"
"G","5","E1821","E1783-E1878"
"H","5","E1822","E1783-E1878"
"A","6","E1823","E1783-E1878"
"B","6","E1824","E1783-E1878"
"C","6","E1825","E1783-E1878"
"D","6","E1826","E1783-E1878"
"E","6","E1827","E1783-E1878"
"F","6","E1828","E1783-E1878"
"G","6","E1829","E1783-E1878"
"H","6","E1830","E1783-E1878"
"A","7","E1831","E1783-E1878"
"B","7","E1832","E1783-E1878"
"C","7","E1833","E1783-E1878"
"D","7","E1834","E1783-E1878"
"E","7","E1835","E1783-E1878"
"F","7","E1836","E1783-E1878"
"G","7","E1837","E1783-E1878"
"H","7","E1838","E1783-E1878"
"A","8","E1839","E1783-E1878"
"B","8","E1840","E1783-E1878"
"C","8","E1841","E1783-E1878"
"D","8","E1842","E1783-E1878"
"E","8","E1843","E1783-E1878"
"F","8","E1844","E1783-E1878"
"G","8","E1845","E1783-E1878"
"H","8","E1846","E1783-E1878"
"A","9","E1847","E1783-E1878"
"B","9","E1848","E1783-E1878"
"C","9","E1849","E1783-E1878"
"D","9","E1850","E1783-E1878"
"E","9","E1851","E1783-E1878"
"F","9","E1852","E1783-E1878"
"G","9","E1853","E1783-E1878"
"H","9","E1854","E1783-E1878"
"A","10","E1855","E1783-E1878"
"B","10","E1856","E1783-E1878"
"C","10","E1857","E1783-E1878"
"D","10","E1858","E1783-E1878"
"E","10","E1859","E1783-E1878"
"F","10","E1860","E1783-E1878"
"G","10","E1861","E1783-E1878"
"H","10","E1862","E1783-E1878"
"A","11","E1863","E1783-E1878"
"B","11","E1864","E1783-E1878"
"C","11","E1865","E1783-E1878"
"D","11","E1866","E1783-E1878"
"E","11","E1867","E1783-E1878"
"F","11","E1868","E1783-E1878"
"G","11","E1869","E1783-E1878"
"H","11","E1870","E1783-E1878"
"A","12","E1871","E1783-E1878"
"B","12","E1872","E1783-E1878"
"C","12","E1873","E1783-E1878"
"D","12","E1874","E1783-E1878"
"E","12","E1875","E1783-E1878"
"F","12","E1876","E1783-E1878"
"G","12","E1877","E1783-E1878"
"H","12","E1878","E1783-E1878"
"A","1","E1879","E1879-NA"
"B","1","E1880","E1879-NA"
"C","1","E1881","E1879-NA"
"D","1","E1882","E1879-NA"
"E","1","E1883","E1879-NA"
"F","1","E1884","E1879-NA"
"G","1","E1885","E1879-NA"
"H","1","E1886","E1879-NA"
"A","2","E1887","E1879-NA"
"B","2","E1888","E1879-NA"
"C","2","E1889","E1879-NA"
"D","2","E1890","E1879-NA"
"E","2","E1891","E1879-NA"
"F","2","E1892","E1879-NA"
"G","2","E1893","E1879-NA"
"H","2","E1894","E1879-NA"
"A","3","E1895","E1879-NA"
"B","3","E1896","E1879-NA"
"C","3","E1897","E1879-NA"
"D","3","E1898","E1879-NA"
"E","3","E1899","E1879-NA"
"F","3","E1900","E1879-NA"
"G","3","E1901","E1879-NA"
"H","3","E1902","E1879-NA"
"A","4","E1903","E1879-NA"
"B","4","E1904","E1879-NA"
"C","4","E1905","E1879-NA"
"D","4","E1906","E1879-NA"
"E","4","E1907","E1879-NA"
"F","4","E1908","E1879-NA"
"G","4","E1909","E1879-NA"
"H","4","E1910","E1879-NA"
"A","5","E1911","E1879-NA"
"B","5","E1912","E1879-NA"
"C","5","E1913","E1879-NA"
"D","5","E1914","E1879-NA"
"E","5","E1915","E1879-NA"
"F","5","E1916","E1879-NA"
"G","5","E1917","E1879-NA"
"H","5","E1918","E1879-NA"
"A","6","E1919","E1879-NA"
"B","6","E1920","E1879-NA"
"C","6","E1921","E1879-NA"
"D","6","E1922","E1879-NA"
"E","6","E1923","E1879-NA"
"F","6","E1924","E1879-NA"
"G","6","E1925","E1879-NA"
"H","6","E1926","E1879-NA"
"A","7","E1927","E1879-NA"
"B","7","E1928","E1879-NA"
"C","7","E1929","E1879-NA"
"D","7","E1930","E1879-NA"
"E","7","E1931","E1879-NA"
"F","7","E1932","E1879-NA"
"G","7","E1933","E1879-NA"
"H","7","E1934","E1879-NA"
"A","8","E1935","E1879-NA"
"B","8","E1936","E1879-NA"
"C","8","E1937","E1879-NA"
"D","8","E1938","E1879-NA"
"E","8","E1939","E1879-NA"
"F","8","E1940","E1879-NA"
"G","8","E1941","E1879-NA"
"H","8","E1942","E1879-NA"
"A","9","E1943","E1879-NA"
"B","9","E1944","E1879-NA"
"C","9","E1945","E1879-NA"
"D","9","E1946","E1879-NA"
"E","9","E1947","E1879-NA"
"F","9","E1948","E1879-NA"
"G","9","E1949","E1879-NA"
"H","9","E1950","E1879-NA"
"A","10","E1951","E1879-NA"
"B","10","E1952","E1879-NA"
"C","10","E1953","E1879-NA"
"D","10","E1954","E1879-NA"
"E","10","E1955","E1879-NA"
"F","10","E1956","E1879-NA"
"G","10","E1957","E1879-NA"
"H","10","E1958","E1879-NA"
"A","11","E1959","E1879-NA"
"B","11","E1960","E1879-NA"
"C","11","E1961","E1879-NA"
"D","11",NA,"E1879-NA"
"E","11",NA,"E1879-NA"
"F","11",NA,"E1879-NA"
"G","11",NA,"E1879-NA"
"H","11",NA,"E1879-NA"
"A","12",NA,"E1879-NA"
"B","12",NA,"E1879-NA"
"C","12",NA,"E1879-NA"
"D","12",NA,"E1879-NA"
"E","12",NA,"E1879-NA"
"F","12",NA,"E1879-NA"
"G","12",NA,"E1879-NA"
"H","12",NA,"E1879-NA"
"A","1","E1962","E1962-NA"
"B","1","E1963","E1962-NA"
"C","1","E1964","E1962-NA"
"D","1","E1965","E1962-NA"
"E","1","E1966","E1962-NA"
"F","1","E1967","E1962-NA"
"G","1","E1968","E1962-NA"
"H","1","E1969","E1962-NA"
"A","2","E1970","E1962-NA"
"B","2","E1971","E1962-NA"
"C","2","E1972","E1962-NA"
"D","2","E1973","E1962-NA"
"E","2","E1974","E1962-NA"
"F","2","E1975","E1962-NA"
"G","2","E1976","E1962-NA"
"H","2","E1977","E1962-NA"
"A","3","E1978","E1962-NA"
"B","3","E1979","E1962-NA"
"C","3","E1980","E1962-NA"
"D","3","E1981","E1962-NA"
"E","3","E1982","E1962-NA"
"F","3","E1983","E1962-NA"
"G","3","E1984","E1962-NA"
"H","3","E1985","E1962-NA"
"A","4","E1986","E1962-NA"
"B","4","E1987","E1962-NA"
"C","4","E1988","E1962-NA"
"D","4","E1989","E1962-NA"
"E","4","E1990","E1962-NA"
"F","4","E1991","E1962-NA"
"G","4","E1992","E1962-NA"
"H","4","E1993","E1962-NA"
"A","5","E1994","E1962-NA"
"B","5","E1995","E1962-NA"
"C","5","E1996","E1962-NA"
"D","5","E1997","E1962-NA"
"E","5","E1998","E1962-NA"
"F","5","E1999","E1962-NA"
"G","5","E2000","E1962-NA"
"H","5","E2001","E1962-NA"
"A","6","E2002","E1962-NA"
"B","6","E2003","E1962-NA"
"C","6","E2004","E1962-NA"
"D","6","E2005","E1962-NA"
"E","6","E2006","E1962-NA"
"F","6","E2007","E1962-NA"
"G","6","E2008","E1962-NA"
"H","6","E2009","E1962-NA"
"A","7","E2010","E1962-NA"
"B","7","E2011","E1962-NA"
"C","7","E2012","E1962-NA"
"D","7","E2013","E1962-NA"
"E","7","E2014","E1962-NA"
"F","7","E2015","E1962-NA"
"G","7","E2016","E1962-NA"
"H","7","E2017","E1962-NA"
"A","8","E2018","E1962-NA"
"B","8","E2019","E1962-NA"
"C","8","E2020","E1962-NA"
"D","8","E2021","E1962-NA"
"E","8","E2022","E1962-NA"
"F","8","E2023","E1962-NA"
"G","8","E2024","E1962-NA"
"H","8","E2025","E1962-NA"
"A","9","E2026","E1962-NA"
"B","9","E2027","E1962-NA"
"C","9","E2028","E1962-NA"
"D","9","E2029","E1962-NA"
"E","9","E2030","E1962-NA"
"F","9","E2031","E1962-NA"
"G","9","E2032","E1962-NA"
"H","9","E2033","E1962-NA"
"A","10","E2034","E1962-NA"
"B","10","E2035","E1962-NA"
"C","10","E2036","E1962-NA"
"D","10","E2037","E1962-NA"
"E","10","E2038","E1962-NA"
"F","10","E2039","E1962-NA"
"G","10","E2040","E1962-NA"
"H","10","E2041","E1962-NA"
"A","11","E2042","E1962-NA"
"B","11","E2043","E1962-NA"
"C","11","BALANCE/neg control","E1962-NA"
"D","11",NA,"E1962-NA"
"E","11",NA,"E1962-NA"
"F","11",NA,"E1962-NA"
"G","11",NA,"E1962-NA"
"H","11",NA,"E1962-NA"
"A","12",NA,"E1962-NA"
"B","12",NA,"E1962-NA"
"C","12",NA,"E1962-NA"
"D","12",NA,"E1962-NA"
"E","12",NA,"E1962-NA"
"F","12",NA,"E1962-NA"
"G","12",NA,"E1962-NA"
"H","12",NA,"E1962-NA"
"A","1","E2044","E2044-E2139"
"B","1","E2045","E2044-E2139"
"C","1","E2046","E2044-E2139"
"D","1","E2047","E2044-E2139"
"E","1","E2048","E2044-E2139"
"F","1","E2049","E2044-E2139"
"G","1","XXXX_E2050","E2044-E2139"
"H","1","E2051","E2044-E2139"
"A","2","E2052","E2044-E2139"
"B","2","E2053","E2044-E2139"
"C","2","E2054","E2044-E2139"
"D","2","E2055","E2044-E2139"
"E","2","E2056","E2044-E2139"
"F","2","E2057","E2044-E2139"
"G","2","E2058","E2044-E2139"
"H","2","E2059","E2044-E2139"
"A","3","E2060","E2044-E2139"
"B","3","E2061","E2044-E2139"
"C","3","E2062","E2044-E2139"
"D","3","E2063","E2044-E2139"
"E","3","E2064","E2044-E2139"
"F","3","E2065","E2044-E2139"
"G","3","E2066","E2044-E2139"
"H","3","E2067","E2044-E2139"
"A","4","E2068","E2044-E2139"
"B","4","E2069","E2044-E2139"
"C","4","XXXX_E2070","E2044-E2139"
"D","4","E2071","E2044-E2139"
"E","4","E2072","E2044-E2139"
"F","4","E2073","E2044-E2139"
"G","4","E2074","E2044-E2139"
"H","4","E2075","E2044-E2139"
"A","5","E2076","E2044-E2139"
"B","5","E2077","E2044-E2139"
"C","5","E2078","E2044-E2139"
"D","5","E2079","E2044-E2139"
"E","5","E2080","E2044-E2139"
"F","5","E2081","E2044-E2139"
"G","5","E2082","E2044-E2139"
"H","5","E2083","E2044-E2139"
"A","6","E2084","E2044-E2139"
"B","6","E2085","E2044-E2139"
"C","6","E2086","E2044-E2139"
"D","6","E2087","E2044-E2139"
"E","6","E2088","E2044-E2139"
"F","6","E2089","E2044-E2139"
"G","6","E2090","E2044-E2139"
"H","6","E2091","E2044-E2139"
"A","7","E2092","E2044-E2139"
"B","7","E2093","E2044-E2139"
"C","7","E2094","E2044-E2139"
"D","7","E2095","E2044-E2139"
"E","7","E2096","E2044-E2139"
"F","7","E2097","E2044-E2139"
"G","7","E2098","E2044-E2139"
"H","7","E2099","E2044-E2139"
"A","8","E2100","E2044-E2139"
"B","8","E2101","E2044-E2139"
"C","8","E2102","E2044-E2139"
"D","8","XXXX_E2103","E2044-E2139"
"E","8","E2104","E2044-E2139"
"F","8","E2105","E2044-E2139"
"G","8","E2106","E2044-E2139"
"H","8","E2107","E2044-E2139"
"A","9","E2108","E2044-E2139"
"B","9","E2109","E2044-E2139"
"C","9","E2110","E2044-E2139"
"D","9","E2111","E2044-E2139"
"E","9","E2112","E2044-E2139"
"F","9","E2113","E2044-E2139"
"G","9","E2114","E2044-E2139"
"H","9","E2115","E2044-E2139"
"A","10","E2116","E2044-E2139"
"B","10","E2117","E2044-E2139"
"C","10","E2118","E2044-E2139"
"D","10","E2119","E2044-E2139"
"E","10","E2120","E2044-E2139"
"F","10","E2121","E2044-E2139"
"G","10","E2122","E2044-E2139"
"H","10","E2123","E2044-E2139"
"A","11","E2124","E2044-E2139"
"B","11","E2125","E2044-E2139"
"C","11","E2126","E2044-E2139"
"D","11","E2127","E2044-E2139"
"E","11","E2128","E2044-E2139"
"F","11","E2129","E2044-E2139"
"G","11","E2130","E2044-E2139"
"H","11","XXXX_E2131","E2044-E2139"
"A","12","E2132","E2044-E2139"
"B","12","E2133","E2044-E2139"
"C","12","E2134","E2044-E2139"
"D","12","E2135","E2044-E2139"
"E","12","E2136","E2044-E2139"
"F","12","E2137","E2044-E2139"
"G","12","E2138","E2044-E2139"
"H","12","E2139","E2044-E2139"
"A","1","E2140","E2140-E2235"
"B","1","E2141","E2140-E2235"
"C","1","E2142","E2140-E2235"
"D","1","E2143","E2140-E2235"
"E","1","E2144","E2140-E2235"
"F","1","E2145","E2140-E2235"
"G","1","E2146","E2140-E2235"
"H","1","E2147","E2140-E2235"
"A","2","E2148","E2140-E2235"
"B","2","E2149","E2140-E2235"
"C","2","E2150","E2140-E2235"
"D","2","E2151","E2140-E2235"
"E","2","E2152","E2140-E2235"
"F","2","E2153","E2140-E2235"
"G","2","E2154","E2140-E2235"
"H","2","E2155","E2140-E2235"
"A","3","E2156","E2140-E2235"
"B","3","E2157","E2140-E2235"
"C","3","E2158","E2140-E2235"
"D","3","E2159","E2140-E2235"
"E","3","E2160","E2140-E2235"
"F","3","E2161","E2140-E2235"
"G","3","E2162","E2140-E2235"
"H","3","XXXX_E2163","E2140-E2235"
"A","4","E2164","E2140-E2235"
"B","4","E2165","E2140-E2235"
"C","4","E2166","E2140-E2235"
"D","4","E2167","E2140-E2235"
"E","4","E2168","E2140-E2235"
"F","4","E2169","E2140-E2235"
"G","4","E2170","E2140-E2235"
"H","4","E2171","E2140-E2235"
"A","5","E2172","E2140-E2235"
"B","5","E2173","E2140-E2235"
"C","5","E2174","E2140-E2235"
"D","5","E2175","E2140-E2235"
"E","5","E2176","E2140-E2235"
"F","5","E2177","E2140-E2235"
"G","5","E2178","E2140-E2235"
"H","5","E2179","E2140-E2235"
"A","6","E2180","E2140-E2235"
"B","6","E2181","E2140-E2235"
"C","6","E2182","E2140-E2235"
"D","6","E2183","E2140-E2235"
"E","6","E2184","E2140-E2235"
"F","6","E2185","E2140-E2235"
"G","6","XXXX_E2186","E2140-E2235"
"H","6","E2187","E2140-E2235"
"A","7","E2188","E2140-E2235"
"B","7","E2189","E2140-E2235"
"C","7","E2190","E2140-E2235"
"D","7","E2191","E2140-E2235"
"E","7","E2192","E2140-E2235"
"F","7","E2193","E2140-E2235"
"G","7","E2194","E2140-E2235"
"H","7","E2195","E2140-E2235"
"A","8","E2196","E2140-E2235"
"B","8","E2197","E2140-E2235"
"C","8","E2198","E2140-E2235"
"D","8","E2199","E2140-E2235"
"E","8","E2200","E2140-E2235"
"F","8","E2201","E2140-E2235"
"G","8","E2202","E2140-E2235"
"H","8","E2203","E2140-E2235"
"A","9","E2204","E2140-E2235"
"B","9","E2205","E2140-E2235"
"C","9","E2206","E2140-E2235"
"D","9","E2207","E2140-E2235"
"E","9","E2208","E2140-E2235"
"F","9","E2209","E2140-E2235"
"G","9","E2210","E2140-E2235"
"H","9","E2211","E2140-E2235"
"A","10","E2212","E2140-E2235"
"B","10","E2213","E2140-E2235"
"C","10","E2214","E2140-E2235"
"D","10","E2215","E2140-E2235"
"E","10","E2216","E2140-E2235"
"F","10","E2217","E2140-E2235"
"G","10","E2218","E2140-E2235"
"H","10","E2219","E2140-E2235"
"A","11","E2220","E2140-E2235"
"B","11","E2221","E2140-E2235"
"C","11","E2222","E2140-E2235"
"D","11","E2223","E2140-E2235"
"E","11","XXXX_E2224","E2140-E2235"
"F","11","E2225","E2140-E2235"
"G","11","E2226","E2140-E2235"
"H","11","E2227","E2140-E2235"
"A","12","E2228","E2140-E2235"
"B","12","E2229","E2140-E2235"
"C","12","E2230","E2140-E2235"
"D","12","XXXX_E2231","E2140-E2235"
"E","12","E2232","E2140-E2235"
"F","12","E2233","E2140-E2235"
"G","12","E2234","E2140-E2235"
"H","12","E2235","E2140-E2235"
"A","1","E2258","E2258-E2353"
"B","1","E2259","E2258-E2353"
"C","1","E2260","E2258-E2353"
"D","1","E2261","E2258-E2353"
"E","1","E2262","E2258-E2353"
"F","1","E2263","E2258-E2353"
"G","1","E2264","E2258-E2353"
"H","1","E2265","E2258-E2353"
"A","2","E2266","E2258-E2353"
"B","2","E2267","E2258-E2353"
"C","2","E2268","E2258-E2353"
"D","2","E2269","E2258-E2353"
"E","2","E2270","E2258-E2353"
"F","2","E2271","E2258-E2353"
"G","2","E2272","E2258-E2353"
"H","2","E2273","E2258-E2353"
"A","3","E2274","E2258-E2353"
"B","3","E2275","E2258-E2353"
"C","3","E2276","E2258-E2353"
"D","3","E2277","E2258-E2353"
"E","3","E2278","E2258-E2353"
"F","3","E2279","E2258-E2353"
"G","3","E2280","E2258-E2353"
"H","3","E2281","E2258-E2353"
"A","4","E2282","E2258-E2353"
"B","4","E2283","E2258-E2353"
"C","4","E2284","E2258-E2353"
"D","4","E2285","E2258-E2353"
"E","4","E2286","E2258-E2353"
"F","4","E2287","E2258-E2353"
"G","4","E2288","E2258-E2353"
"H","4","E2289","E2258-E2353"
"A","5","E2290","E2258-E2353"
"B","5","E2291","E2258-E2353"
"C","5","E2292","E2258-E2353"
"D","5","E2293","E2258-E2353"
"E","5","E2294","E2258-E2353"
"F","5","E2295","E2258-E2353"
"G","5","E2296","E2258-E2353"
"H","5","E2297","E2258-E2353"
"A","6","E2298","E2258-E2353"
"B","6","E2299","E2258-E2353"
"C","6","XXXX_E2300","E2258-E2353"
"D","6","E2301","E2258-E2353"
"E","6","E2302","E2258-E2353"
"F","6","E2303","E2258-E2353"
"G","6","E2304","E2258-E2353"
"H","6","E2305","E2258-E2353"
"A","7","E2306","E2258-E2353"
"B","7","E2307","E2258-E2353"
"C","7","E2308","E2258-E2353"
"D","7","E2309","E2258-E2353"
"E","7","E2310","E2258-E2353"
"F","7","E2311","E2258-E2353"
"G","7","E2312","E2258-E2353"
"H","7","E2313","E2258-E2353"
"A","8","E2314","E2258-E2353"
"B","8","E2315","E2258-E2353"
"C","8","E2316","E2258-E2353"
"D","8","E2317","E2258-E2353"
"E","8","E2318","E2258-E2353"
"F","8","E2319","E2258-E2353"
"G","8","E2320","E2258-E2353"
"H","8","E2321","E2258-E2353"
"A","9","E2322","E2258-E2353"
"B","9","E2323","E2258-E2353"
"C","9","E2324","E2258-E2353"
"D","9","E2325","E2258-E2353"
"E","9","E2326","E2258-E2353"
"F","9","E2327","E2258-E2353"
"G","9","E2328","E2258-E2353"
"H","9","E2329","E2258-E2353"
"A","10","E2330","E2258-E2353"
"B","10","E2331","E2258-E2353"
"C","10","E2332","E2258-E2353"
"D","10","E2333","E2258-E2353"
"E","10","E2334","E2258-E2353"
"F","10","E2335","E2258-E2353"
"G","10","E2336","E2258-E2353"
"H","10","E2337","E2258-E2353"
"A","11","E2338","E2258-E2353"
"B","11","E2339","E2258-E2353"
"C","11","E2340","E2258-E2353"
"D","11","E2341","E2258-E2353"
"E","11","E2342","E2258-E2353"
"F","11","E2343","E2258-E2353"
"G","11","XXXX_E2344","E2258-E2353"
"H","11","E2345","E2258-E2353"
"A","12","E2346","E2258-E2353"
"B","12","E2347","E2258-E2353"
"C","12","E2348","E2258-E2353"
"D","12","E2349","E2258-E2353"
"E","12","E2350","E2258-E2353"
"F","12","E2351","E2258-E2353"
"G","12","E2352","E2258-E2353"
"H","12","E2353","E2258-E2353"
"A","1","E2354","E2354-E2449"
"B","1","E2355","E2354-E2449"
"C","1","E2356","E2354-E2449"
"D","1","E2357","E2354-E2449"
"E","1","E2358","E2354-E2449"
"F","1","E2359","E2354-E2449"
"G","1","E2360","E2354-E2449"
"H","1","E2361","E2354-E2449"
"A","2","E2362","E2354-E2449"
"B","2","E2363","E2354-E2449"
"C","2","E2364","E2354-E2449"
"D","2","E2365","E2354-E2449"
"E","2","E2366","E2354-E2449"
"F","2","E2367","E2354-E2449"
"G","2","E2368","E2354-E2449"
"H","2","E2369","E2354-E2449"
"A","3","E2370","E2354-E2449"
"B","3","E2371","E2354-E2449"
"C","3","E2372","E2354-E2449"
"D","3","E2373","E2354-E2449"
"E","3","E2374","E2354-E2449"
"F","3","E2375","E2354-E2449"
"G","3","E2376","E2354-E2449"
"H","3","E2377","E2354-E2449"
"A","4","E2378","E2354-E2449"
"B","4","E2379","E2354-E2449"
"C","4","E2380","E2354-E2449"
"D","4","E2381","E2354-E2449"
"E","4","E2382","E2354-E2449"
"F","4","E2383","E2354-E2449"
"G","4","E2384","E2354-E2449"
"H","4","E2385","E2354-E2449"
"A","5","E2386","E2354-E2449"
"B","5","E2387","E2354-E2449"
"C","5","E2388","E2354-E2449"
"D","5","E2389","E2354-E2449"
"E","5","E2390","E2354-E2449"
"F","5","E2391","E2354-E2449"
"G","5","E2392","E2354-E2449"
"H","5","E2393","E2354-E2449"
"A","6","E2394","E2354-E2449"
"B","6","E2395","E2354-E2449"
"C","6","E2396","E2354-E2449"
"D","6","E2397","E2354-E2449"
"E","6","E2398","E2354-E2449"
"F","6","E2399","E2354-E2449"
"G","6","E2400","E2354-E2449"
"H","6","E2401","E2354-E2449"
"A","7","E2402","E2354-E2449"
"B","7","E2403","E2354-E2449"
"C","7","E2404","E2354-E2449"
"D","7","E2405","E2354-E2449"
"E","7","E2406","E2354-E2449"
"F","7","E2407","E2354-E2449"
"G","7","E2408","E2354-E2449"
"H","7","E2409","E2354-E2449"
"A","8","E2410","E2354-E2449"
"B","8","E2411","E2354-E2449"
"C","8","E2412","E2354-E2449"
"D","8","E2413","E2354-E2449"
"E","8","E2414","E2354-E2449"
"F","8","E2415","E2354-E2449"
"G","8","E2416","E2354-E2449"
"H","8","E2417","E2354-E2449"
"A","9","E2418","E2354-E2449"
"B","9","E2419","E2354-E2449"
"C","9","E2420","E2354-E2449"
"D","9","E2421","E2354-E2449"
"E","9","E2422","E2354-E2449"
"F","9","E2423","E2354-E2449"
"G","9","E2424","E2354-E2449"
"H","9","E2425","E2354-E2449"
"A","10","E2426","E2354-E2449"
"B","10","E2427","E2354-E2449"
"C","10","E2428","E2354-E2449"
"D","10","E2429","E2354-E2449"
"E","10","20430","E2354-E2449"
"F","10","E2431","E2354-E2449"
"G","10","E2432","E2354-E2449"
"H","10","E2433","E2354-E2449"
"A","11","E2434","E2354-E2449"
"B","11","E2435","E2354-E2449"
"C","11","E2436","E2354-E2449"
"D","11","E2437","E2354-E2449"
"E","11","E2438","E2354-E2449"
"F","11","E2439","E2354-E2449"
"G","11","E2440","E2354-E2449"
"H","11","E2441","E2354-E2449"
"A","12","E2442","E2354-E2449"
"B","12","E2443","E2354-E2449"
"C","12","E2444","E2354-E2449"
"D","12","E2445","E2354-E2449"
"E","12","E2446","E2354-E2449"
"F","12","E2447","E2354-E2449"
"G","12","E2448","E2354-E2449"
"H","12","E2449","E2354-E2449"
"A","1","E2450","E2450-E2545"
"B","1","E2451","E2450-E2545"
"C","1","E2452","E2450-E2545"
"D","1","E2453","E2450-E2545"
"E","1","E2454","E2450-E2545"
"F","1","E2455","E2450-E2545"
"G","1","E2456","E2450-E2545"
"H","1","E2457","E2450-E2545"
"A","2","E2458","E2450-E2545"
"B","2","E2459","E2450-E2545"
"C","2","E2460","E2450-E2545"
"D","2","E2461","E2450-E2545"
"E","2","E2462","E2450-E2545"
"F","2","E2463","E2450-E2545"
"G","2","E2464","E2450-E2545"
"H","2","E2465","E2450-E2545"
"A","3","E2466","E2450-E2545"
"B","3","E2467","E2450-E2545"
"C","3","E2468","E2450-E2545"
"D","3","XXXX_E2469","E2450-E2545"
"E","3","E2470","E2450-E2545"
"F","3","E2471","E2450-E2545"
"G","3","E2472","E2450-E2545"
"H","3","E2473","E2450-E2545"
"A","4","E2474","E2450-E2545"
"B","4","E2475","E2450-E2545"
"C","4","E2476","E2450-E2545"
"D","4","E2477","E2450-E2545"
"E","4","E2478","E2450-E2545"
"F","4","E2479","E2450-E2545"
"G","4","E2480","E2450-E2545"
"H","4","E2481","E2450-E2545"
"A","5","E2482","E2450-E2545"
"B","5","E2483","E2450-E2545"
"C","5","E2484","E2450-E2545"
"D","5","E2485","E2450-E2545"
"E","5","E2486","E2450-E2545"
"F","5","E2487","E2450-E2545"
"G","5","E2488","E2450-E2545"
"H","5","E2489","E2450-E2545"
"A","6","E2490","E2450-E2545"
"B","6","E2491","E2450-E2545"
"C","6","E2492","E2450-E2545"
